index,uuid,title,description,snippet,url,source,language,published_at,categories,E_codings,S_codings,Z_codings
433,edf86fbf-7c53-4fa0-81fb-28db3ce716ef,Biden faces ‘unpredictable’ era with China’s empowered Xi,"WASHINGTON (AP) — President Joe Biden’s administration is taking stock of a newly empowered Xi Jinping as the Chinese president begins a third, norm-b...","WASHINGTON (AP) — President Joe Biden’s administration is taking stock of a newly empowered Xi Jinping as the Chinese president begins a third, norm-breakin...",https://www.thestar.com/news/world/us/2022/10/30/biden-faces-unpredictable-era-with-chinas-empowered-xi.html,thestar.com,en,2022-10-30T12:46:55.000000Z,general,"Diplomatic relations,Neutral","Diplomatic relations,Negative",
434,71973365-4c73-41c6-a306-d796c568577d,"China's Xi, Russia's Putin challenge world order at regional summit",,Russian President Vladimir Putin and Chinese leader Xi Jinping called for a shake-up of the world order as they met with Asian leaders Friday for a summit chall...,https://today.rtl.lu/news/world/a/1967133.html,news.google.com,en,2022-09-16T11:03:59.000000Z,general,"Foreign social policy,Neutral","Diplomatic relations,Negative",
435,72ecc093-4e77-43f5-a17c-a3de9fb9bd28,Xi Jinping’s ambitious agenda is getting unmasked and resisted,"Chinese President Xi Jinping is amassing power at home at an unprecedented pace, and at the same time, he is struggling to showcase.","Beijing’s assertions of power beyond China’s borders have begun to evoke responses that ought to deter it from going too far

Chinese President Xi Jinping i...",https://www.orfonline.org/research/xi-jinpings-ambitious-agenda-is-getting-unmasked-and-resisted/,news.google.com,en,2021-11-30T12:59:26.000000Z,general,"Foreign social policy,Negative","Foreign social policy,Negative",
436,c76e12a0-22d8-4d99-b24b-679b18883290,Hong Kong lawmaker photographed with Chinese President Xi tests positive for Covid-19,A Hong Kong lawmaker who was photographed standing close to Chinese President Xi Jinping earlier this week announced Sunday he had tested positive for Covid-19.,"CNN —

A Hong Kong lawmaker who was photographed standing close to Chinese President Xi Jinping earlier this week announced Sunday he had tested positive for ...",https://www.cnn.com/2022/07/03/asia/china-xi-visit-hong-kong-covid-case-intl/index.html,cnn.com,en,2022-07-03T12:23:53.000000Z,general,"Diplomatic relations,Negative","Internal politics,Neutral",
437,4b8343f9-a7a2-4950-82d2-e54dfb4b9949,"Putin to brief China's Xi on Russia-NATO talks, Kremlin says","MOSCOW :     Russian President Vladimir Putin will brief his Chinese counterpart Xi Jinping on Moscow's talks with NATO when he travels to Beijing next month, K...","MOSCOW : Russian President Vladimir Putin will brief his Chinese counterpart Xi Jinping on Moscow's talks with NATO when he travels to Beijing next month, Kreml...",https://www.todayonline.com/world/putin-brief-chinas-xi-russia-nato-talks-kremlin-says-1793381,news.google.com,en,2022-01-18T10:42:25.000000Z,general,"Diplomatic relations,Neutral","Diplomatic relations,Neutral",
438,0cf8f5d5-2055-49ce-b497-8a2b1a881195,Xi to meet Putin in first trip outside China since COVID-19,"The trip, Xis first abroad since the start of the COVID-19 pandemic, shows just how confident he is about his grip on power in China and just how perilous the g...","Share this article Whatsapp

Facebook

Twitter

Linkedin Guy Faulconbridge and Yew Lun Tian (Reuters) (The Jakarta Post) London/Beijing ● Tue, September 13 20...",https://www.thejakartapost.com/paper/2022/09/12/xi-to-meet-putin-in-first-trip-outside-china-since-covid-19.html,news.google.com,en,2022-09-12T18:04:22.000000Z,general,"Diplomatic relations,Negative","Diplomatic relations,Neutral",
439,5c12c3c0-9d4b-4520-b817-3b7443824607,Yellen says her talks with Chinese finance chief laid groundwork for Biden's meeting with Xi,SAN FRANCISCO (AP) — U.S. Treasury Secretary Janet Yellen said Friday that she and her Chinese counterpart agreed to work toward a “healthy economic…,"Yellen says her talks with Chinese finance chief laid groundwork for Biden's meeting with Xi

Yellen said many disagreements remain between the two countries, b...",https://nationalpost.com/pmn/news-pmn/yellen-says-her-talks-with-chinese-finance-chief-laid-groundwork-for-bidens-meeting-with-xi,nationalpost.com,en,2023-11-10T21:00:39.000000Z,general,"Foreign economic policy,Neutral","Diplomatic relations,Neutral",
440,091e9455-b88e-4152-8e44-9aff98fc411e,"Putin, Xi to meet at in Uzbekistan next week, official says","MOSCOW (AP) — Russian President Vladimir Putin and Chinese President Xi Jinping will meet next week at a summit in Uzbekistan, a Russian official said…","Putin, Xi to meet at in Uzbekistan next week, official says

MOSCOW (AP) — Russian President Vladimir Putin and Chinese President Xi Jinping will meet next we...",https://nationalpost.com/pmn/news-pmn/putin-xi-to-meet-at-in-uzbekistan-next-week-official-says,nationalpost.com,en,2022-09-07T08:43:47.000000Z,general,"Diplomatic relations,Negative","Diplomatic relations,Neutral",
441,9c12370d-e58a-4727-a837-59644935a49a,"South China Sea issues handled ‘properly,’ Xi tells Duterte","BEIJING (AP) — Seeking to put a positive spin on a relationship that never quite produced the hoped-for benefits, Chinese leader Xi Jinping told outgo...","BEIJING (AP) — Seeking to put a positive spin on a relationship that never quite produced the hoped-for benefits, Chinese leader Xi Jinping told outgoing Phil...",https://www.thestar.com/news/world/asia/2022/04/08/south-china-sea-issues-handled-properly-xi-tells-duterte.html,thestar.com,en,2022-04-08T13:22:49.000000Z,general,"Diplomatic relations,Negative","Foreign social policy,Negative",
442,2bea4485-1500-4b50-bba3-9ca0ea13ee26,Biden does not plan to meet Chinese counterpart Xi at G20,"President Joe Biden does not plan to formally meet his Chinese counterpart Xi Jinping at the G20 summit in India, administration officials told NBC News.","Create your free profile or log in to save this article

Create your free profile or log in to save this article

WASHINGTON — President Joe Biden does not pl...",https://www.nbcnews.com/politics/white-house/biden-xi-jinping-china-meeting-g20-rcna102745,nbcnews.com,en,2023-08-31T15:54:57.000000Z,"general,politics","Diplomatic relations,Negative","Diplomatic relations,Negative",
443,c868b081-fd36-465a-8d52-840fa8df1340,Xi had opportunity to urge Putin to pursue Ukraine diplomacy in meeting -U.S. official,WASHINGTON — A meeting https://www.reuters.com/world/europe/russia-china-tell-nato-stop-expansion-moscow-backs-beijing-taiwan-2022-02-04 between Chinese…,"Article content

WASHINGTON — A meeting https://www.reuters.com/world/europe/russia-china-tell-nato-stop-expansion-moscow-backs-beijing-taiwan-2022-02-04 betw...",https://nationalpost.com/pmn/news-pmn/xi-had-opportunity-to-urge-putin-to-pursue-ukraine-diplomacy-in-meeting-u-s-official,nationalpost.com,en,2022-02-04T21:20:46.000000Z,general,"Foreign social policy,Negative","Foreign social policy,Neutral",
444,d5a74387-cfb4-4ca9-84aa-a68fe9b7c86c,Biden looks to assess where China’s Xi stands on Russia war,WASHINGTON (AP) — President Joe Biden and China’s Xi Jinping are set to speak on Friday as the White House warns Beijing that providing military or ec...,WASHINGTON (AP) — President Joe Biden and China’s Xi Jinping are set to speak on Friday as the White House warns Beijing that providing military or economic...,https://www.thestar.com/news/world/us/2022/03/18/biden-looks-to-assess-where-chinas-xi-stands-on-russia-war.html,thestar.com,en,2022-03-18T05:37:57.000000Z,general,"Diplomatic relations,Neutral","Diplomatic relations,Negative",
445,5396d507-f91d-4c78-9a58-87783486b023,Xi says improper handling of Taiwan issues will hit China-U.S. ties,BEIJING — Chinese President Xi Jinping told his U.S. counterpart Joe Biden on Friday that the Taiwan issue needs to be handled properly to avoid a negative…,"Washington, which is seeking Beijing’s help in restoring peace in Ukraine after Russia’s Feb. 24 invasion, has no formal diplomatic ties with Taipei, but is...",https://nationalpost.com/pmn/news-pmn/xi-says-improper-handling-of-taiwan-issues-will-hit-china-u-s-ties,nationalpost.com,en,2022-03-18T17:01:49.000000Z,general,"Military policy,Negative","Diplomatic relations,Neutral",
446,1553061c-d419-4d70-8a94-c0e6ab2d452b,"Biden warns Xi of ""consequences"" if China supports Russia on Ukraine","The video call, the first talks between the two leaders since Russia launched its invasion of Ukraine on Feb. 24, took place amid growing concerns in Washington...","Share this article Whatsapp

Facebook

Twitter

Linkedin Kyodo News Washington, United States ● Sun, March 20, 2022

US President Joe Biden on Friday warned h...",https://www.thejakartapost.com/world/2022/03/20/biden-warns-xi-of-consequences-if-china-supports-russia-on-ukraine.html,news.google.com,en,2022-03-20T03:57:45.000000Z,general,"Diplomatic relations,Negative","Military policy,Neutral",
447,ecae9b39-bad7-4e39-a06e-4bc761cc644e,"By embracing Putin, Xi defies the U.S. and exploits a global divide","Xi Jinping needs Russia in China's competition with the United States, but also wants to present himself as a champion of the Global South.","Listen 6 min Comment Gift Article Share

As Chinese leader Xi Jinping said goodbye to his Russian counterpart Vladimir Putin after his lavish state visit, he bo...",https://www.washingtonpost.com/world/2023/03/22/xi-jinping-russia-china-putin/,washingtonpost.com,en,2023-03-22T16:17:39.000000Z,"general,politics","Diplomatic relations,Negative","Diplomatic relations,Negative",
448,03cdfc2c-356c-49a1-be66-17d40f655453,"Biden, China's Xi meet at G20 summit in Indonesia",U.S. President Joe Biden and Chinese President Xi Jinping held talks for about three hours Monday in their first in-person meeting since Biden took office nearl...,U.S. President Joe Biden and Chinese President Xi Jinping held talks for about three hours on Monday in their first in-person meeting since Biden took office ne...,https://www.cbc.ca/news/world/joe-biden-xi-jinping-meeting-1.6650618?cmp=rss,cbc.ca,en,2022-11-14T13:50:22.000000Z,general,"Diplomatic relations,Neutral","Diplomatic relations,Neutral",
449,c2714f9d-c53c-4832-8ee6-9ff600b612d5,Schumer calls on Xi to support Israel as China says relation with US ‘will determine the future of humanity’,Senate Majority Leader Chuck Schumer led a bipartisan delegation of senators to meet with Chinese President Xi Jinping in a rare meeting on Monday.,"Senate Majority Leader Chuck Schumer told Chinese President Xi Jinping in a rare meeting Monday that he was ""very disappointed"" that China failed to condemn the...",https://www.foxnews.com/politics/schumer-calls-xi-support-israel-china-says-relation-us-will-determine-future-humanity,foxnews.com,en,2023-10-09T11:20:56.000000Z,"general,politics","Diplomatic relations,Neutral","Foreign social policy,Neutral",
450,97ac90d5-9a6d-4f2a-b993-9d6ed4ed29ed,Putin expects China's Xi to visit soon; Xi holds his line on Ukraine,Russian President Vladimir Putin said on Friday he was expecting Chinese President Xi Jinping to make a state visit early next year in what would be a public…,"This advertisement has not loaded yet, but your article continues below.

Sorry Bryan Adams, no one has a 'favourite' Canadian artist anymore

Putin expects Chi...",https://nationalpost.com/pmn/news-pmn/putin-expects-chinas-xi-to-visit-soon-xi-holds-his-line-on-ukraine,nationalpost.com,en,2022-12-30T14:18:19.000000Z,general,"Foreign social policy,Negative","Diplomatic relations,Neutral",
451,7077f959-84cf-431e-b031-5555b056a00e,China signals no let-up in its aggressive diplomacy under Xi,BEIJING — China signaled on Thursday no let-up in its combative approach to foreign policy in a third term for Xi Jinping as leader despite criticism from man...,"As relations with the West have soured over issues from trade and human rights to COVID-19, Chinese diplomats have often been confrontational on the public stag...",https://nationalpost.com/pmn/news-pmn/china-signals-no-let-up-in-its-aggressive-diplomacy-under-xi,nationalpost.com,en,2022-09-29T05:13:05.000000Z,general,"Foreign social policy,Negative","Domestic social policy,Negative",
452,57919a61-f799-4443-814b-0a2bcb017e06,Hong Kong officials plan government seminars to study Xi Jinping speech,"Officials, business leaders and educators in Hong Kong are signing on for seminars to discuss President Xi Jinping's recent speech on the anniversary of Chinese...","NEW You can now listen to Fox News articles!

Government officials in Hong Kong are scrambling to hold public lectures and seminars discussing Chinese President...",https://www.foxnews.com/world/hong-kong-officials-plan-government-seminars-study-xi-jinping-speech,foxnews.com,en,2022-07-06T15:33:44.000000Z,"general,politics","Diplomatic relations,Neutral","Internal politics,Neutral",
453,36b27b64-7988-434e-a4ca-0dde73cc9d00,Biden again calls Xi ‘dictator’ after Chinese prez warns against ‘turning back’ on Beijing,"President Biden called Chinese President Xi Jinping ""a dictator"" Wednesday after meeting with Xi for about four hours near San Francisco.","WOODSIDE, Calif. — President Biden called Chinese President Xi Jinping “a dictator” Wednesday after meeting with Xi for about four hours near San Francisc...",https://nypost.com/2023/11/15/news/biden-again-calls-xi-dictator-after-chinese-prez-warns-against-turning-back-on-beijing/,nypost.com,en,2023-11-16T03:01:19.000000Z,general,"Diplomatic relations,Negative","Foreign social policy,Negative",
454,965f0849-80b1-4ff3-bbf7-e328700ce748,Biden told Xi the U.S. will take 'more defensive' action if North Korea continues nuclear missile tests,President Joe Biden said he told Chinese President Xi Jinping in their meeting that the U.S. would take certain actions if North Korea continued to test nuclear...,President Joe Biden said he told Chinese President Xi Jinping in their meeting that the U.S. would take certain actions if North Korea continued to test nuclear...,https://www.nbcnews.com/now/video/biden-xi-discuss-how-u-s-would-act-if-north-korea-continues-nuclear-missile-tests-153532485713,nbcnews.com,en,2022-11-14T16:47:50.000000Z,"general,politics","Foreign social policy,Negative","Diplomatic relations,Negative",
455,f56fa453-2ff8-4a3b-b553-2409abeff14d,"Biden, Xi to hold talks amid new tensions over Taiwan","WASHINGTON (AP) — Presidents Joe Biden and Xi Jinping will speak Thursday, according to a U.S. official, their first conversation in four months coming amid?...","WASHINGTON (AP) — Presidents Joe Biden and Xi Jinping will speak Thursday, according to a U.S. official, their first conversation in four months coming amid n...",https://nationalpost.com/pmn/news-pmn/biden-xi-to-hold-talks-amid-new-tensions-over-taiwan,nationalpost.com,en,2022-07-27T02:08:44.000000Z,general,"Foreign social policy,Negative","Diplomatic relations,Neutral",
456,e89f438d-7e2a-4ace-9655-1ded14a1e973,"Biden, Xi to meet face-to-face amid superpower tensions","NUSA DUA, Indonesia (AP) — President Joe Biden will sit down with Chinese President Xi Jinping on Monday for their first in-person meeting since the U...","NUSA DUA, Indonesia (AP) — President Joe Biden will sit down with Chinese President Xi Jinping on Monday for their first in-person meeting since the U.S. pres...",https://www.thestar.com/news/world/asia/2022/11/13/biden-xi-to-meet-face-to-face-amid-superpower-tensions.html,thestar.com,en,2022-11-14T04:05:51.000000Z,general,"Diplomatic relations,Negative","Diplomatic relations,Neutral",
457,76d5ac0c-c4a3-4a11-a885-4c6aeb57cc4e,China says Xi was not criticizing Trudeau in meeting at G20,"BEIJING — China’s foreign ministry on Thursday said Chinese President Xi Jinping was not criticizing Canadian Prime Minister Justin Trudeau, a day after Xi ...","This advertisement has not loaded yet, but your article continues below.

Chinese president Xi accuses Trudeau of leaking details of conversation to media

John...",https://nationalpost.com/pmn/news-pmn/china-says-xi-was-not-criticizing-trudeau-in-meeting-at-g20-2,nationalpost.com,en,2022-11-17T10:49:03.000000Z,general,"Diplomatic relations,Neutral","Diplomatic relations,Neutral",
458,2a733811-591f-4f0e-aeaf-9ca77e9ed30a,Putin and China's Xi heard on hot mic discussing life-prolonging organ transplants and immortality,,China's President Xi Jinping and his visiting Russian counterpart Vladimir Putin discussed life-prolonging organ transplants and immortality as they chatted bef...,https://www.cbsnews.com/news/xi-putin-discuss-immortality-life-prolonging-organ-transplants-beijing-parade-china/,cbsnews.com,en,2025-09-04T11:01:00.000000Z,"general,politics","Diplomatic relations,Neutral","Diplomatic relations,Neutral",
459,17528662-24a2-4c87-9a54-a598f2274fb7,"China's Xi clinches third term, packs leadership team with loyalists",BEIJING — China’s Xi Jinping secured a precedent-breaking third leadership term on Sunday and introduced a new Politburo Standing Committee stacked with…,"This advertisement has not loaded yet, but your article continues below.

Two owners of IT firm made up to $2.7 million for hiring team that helped build Arrive...",https://nationalpost.com/pmn/news-pmn/chinas-xi-clinches-third-term-packs-leadership-team-with-loyalists-2,nationalpost.com,en,2022-10-23T05:21:30.000000Z,general,"Internal politics,Negative","Internal politics,Neutral",
460,136687e2-f020-46ee-aa32-46bfb62efdb6,Putin and Xi vow to deepen 'no limits' partnership as Russia advances in Ukraine,Russian President Vladimir Putin and Chinese President Xi Jinping vowed to deepen their partnership Thursday as Moscow's military advances in Ukraine's Kharkiv.,"HONG KONG — They’ve already declared it has “no limits,” and on Thursday Russian President Vladimir Putin and Chinese President Xi Jinping vowed to deep...",https://www.nbcnews.com/news/world/putin-xi-agree-deepen-partnership-russia-advances-ukraine-war-rcna152528,nbcnews.com,en,2024-05-16T10:33:32.000000Z,"general,politics","Foreign economic policy,Negative","Diplomatic relations,Neutral",
461,4aca131c-ed61-464e-bd82-aafe2b0335bf,"Biden to call China’s Xi to discuss Russia, economic issues",WASHINGTON (AP) — President Joe Biden will speak Friday with Chinese President Xi Jinping to discuss ongoing economic competition between the two coun...,WASHINGTON (AP) — President Joe Biden will speak Friday with Chinese President Xi Jinping to discuss ongoing economic competition between the two countries an...,https://www.thestar.com/news/world/us/2022/03/17/biden-to-call-chinas-xi-to-discuss-russia-economic-issues.html,thestar.com,en,2022-03-17T13:28:50.000000Z,general,"Foreign economic policy,Neutral","Foreign economic policy,Neutral",
462,eb2ac821-8191-4b6c-b550-54506ead863a,"Kazakhstan says China's Xi to visit, in first foreign trip since pandemic","NUR-SULTAN — Chinese President Xi Jinping will visit Kazakhstan on Sept. 14, the Kazakh Foreign Ministry said on Monday, in what would be his first foreign…","Kazakhstan says China's Xi to visit, in first foreign trip since pandemic

We apologize, but this video has failed to load.

NUR-SULTAN — Chinese President Xi...",https://nationalpost.com/pmn/news-pmn/kazakhstan-says-chinas-xi-to-visit-in-first-foreign-trip-since-pandemic-2,nationalpost.com,en,2022-09-05T12:25:54.000000Z,general,"Diplomatic relations,Neutral","Diplomatic relations,Neutral",
463,8e687ea5-1199-47e0-b231-616fc2572b12,"Kazakhstan says China's Xi to visit, in first foreign trip since pandemic","NUR-SULTAN — Chinese President Xi Jinping will visit Kazakhstan on Sept. 14, the Kazakh Foreign Ministry said on Monday, in what would be his first foreign…","This advertisement has not loaded yet, but your article continues below.

Kazakhstan says China's Xi to visit, in first foreign trip since pandemic

Article con...",https://nationalpost.com/pmn/news-pmn/kazakhstan-says-chinas-xi-to-visit-in-first-foreign-trip-since-pandemic,nationalpost.com,en,2022-09-05T11:57:14.000000Z,general,"Diplomatic relations,Neutral","Diplomatic relations,Neutral",
464,194a7908-16f6-41c7-8953-93dd712f092e,"Xi tells Putin China will keep backing Russia on 'sovereignty, security'",,"Chinese President Xi Jinping told his Russian counterpart Vladimir Putin in a call Wednesday that Beijing would keep backing Moscow on ""sovereignty and security...",https://today.rtl.lu/news/world/a/1928327.html,news.google.com,en,2022-06-15T12:29:18.000000Z,general,"Foreign social policy,Neutral","Foreign social policy,Neutral",
465,c928946a-5fab-4b30-8201-6de66d2b7e17,"China's Xi, Russia's Putin loom over G7",Xi is strategic puzzle on everyones lips,"Share this article Whatsapp

Facebook

Twitter

Linkedin William James, Alexander Ratz and Humeyra Pamuk (Reuters) (The Jakarta Post) Liverpool, United Kingdom ...",https://www.thejakartapost.com/paper/2021/12/12/chinas-xi-russias-putin-loom-over-g7.html,news.google.com,en,2021-12-12T18:03:30.000000Z,general,"Diplomatic relations,Negative","Foreign social policy,Negative",
466,3757cf75-7fea-451b-b3d6-ebb7e8fcb209,"India’s Modi, China's Xi agree to de-escalate border tensions",India’s prime minister and China’s leader agreed Thursday to intensify efforts to de-escalate tensions at the disputed border between them and bring home th...,India’s prime minister and China’s leader agreed Thursday to intensify efforts to de-escalate tensions at the disputed border between them and bring home th...,https://www.nbcnews.com/news/world/indias-modi-chinas-xi-agree-de-escalate-border-tensions-rcna101762,nbcnews.com,en,2023-08-25T11:17:38.000000Z,"general,politics","Military policy,Neutral","Military policy,Neutral",
467,347f18b4-6774-4936-aa65-f653da6c22de,Kremlin says Putin and Xi discussed Chinese peace proposal,The Kremlin said on Tuesday that Russian President Vladimir Putin and Chinese leader Xi Jinping had held a “thorough” exchange of views during their first d...,"“There was a very thorough exchange of views, a serious conversation in the informal part,” he said, referring to Monday’s meeting.

Kremlin spokesman Dmi...",https://nationalpost.com/pmn/news-pmn/kremlin-says-putin-and-xi-discussed-chinese-peace-proposal,nationalpost.com,en,2023-03-21T10:07:28.000000Z,general,"Foreign social policy,Neutral","Diplomatic relations,Neutral",
468,6ce6eaa7-8fee-4880-a716-82be612d868d,The US says Xi didn’t know about the balloon. That raises even more questions,"Washington believes the balloon shot down over the Atlantic on Saturday is part of an extensive Chinese surveillance program -- but that Xi Jinping, China's mos...","Hong Kong CNN —

Washington believes the balloon shot down over the Atlantic on Saturday is part of an extensive Chinese surveillance program – but that Xi ...",https://www.cnn.com/2023/02/10/china/china-balloon-xi-jinping-unaware-intl-hnk/index.html,cnn.com,en,2023-02-10T09:28:16.000000Z,general,"Military policy,Negative","Diplomatic relations,Negative",
469,4f35929f-6c51-49d7-937c-cd84aacebfd2,Publisher behind Xi biography released from China prison,A Hong Kong-based publisher who was arrested while preparing to release an unauthorized biography of Chinese leader Xi Jinping has been freed after se...,A Hong Kong-based publisher who was arrested while preparing to release an unauthorized biography of Chinese leader Xi Jinping has been freed after serving a 10...,https://www.thestar.com/news/world/2023/03/02/publisher-behind-xi-biography-released-from-china-prison.html,thestar.com,en,2023-03-03T04:05:28.000000Z,general,"Domestic social policy,Negative","Biographic,Negative",
470,63bb3fc1-bb51-4364-8f99-817000949749,China's economy is 'in deep trouble' as Xi heads to Communist Party congress,"When Xi Jinping came to power a decade ago, China had just overtaken Japan to become the world's second largest economy.","Hong Kong CNN Business —

When Xi Jinping came to power a decade ago, China had just overtaken Japan to become the world’s second largest economy.

It has g...",https://www.cnn.com/2022/10/14/economy/china-party-congress-economy-trouble-xi-intl-hnk/index.html,cnn.com,en,2022-10-14T23:52:16.000000Z,general,"Domestic economic policy,Negative","Internal politics,Negative",
471,4fa80f04-412f-46ee-963e-04f980cbed89,"Taiwan's APEC rep met China's Xi, talked chips with Harris","BANGKOK — Taiwan’s representative to APEC said on Saturday he had a brief but “happy” chat with Chinese President Xi Jinping at a summit in Bangkok, a r...","APEC is one of the few international organizations Chinese-claimed Taiwan is a member of, as Beijing – which views it as a Chinese province and not a country ...",https://nationalpost.com/pmn/news-pmn/taiwans-apec-rep-met-chinas-xi-talked-chips-with-harris,nationalpost.com,en,2022-11-19T11:51:40.000000Z,general,"Diplomatic relations,Neutral","Diplomatic relations,Neutral",
472,043ed1a3-0f11-4beb-aa84-77c128c7f8a9,China's Xi and India's Modi vow to resolve border differences at summit,"Chinese leader Xi Jinping and Indian Prime Minister Narendra Modi pledged on Sunday to resolve their border differences and bolster cooperation, ahead of the op...","Chinese leader Xi Jinping and Indian Prime Minister Narendra Modi pledged on Sunday to resolve their border differences and bolster cooperation, ahead of the op...",https://www.cbc.ca/news/world/china-india-regional-summit-1.7622195?cmp=rss,cbc.ca,en,2025-08-31T10:21:41.000000Z,general,"Military policy,Neutral","Diplomatic relations,Neutral",
473,93d36535-e52a-4af3-95fc-c97f99454120,What Biden will tell Xi during his first sitdown with the Chinese leader,President Biden is expected to address mounting tensions over Taiwan in his first face-to-face meeting with President Xi Jinping of China on Monday.,President Biden is expected to address mounting tensions over Taiwan in his first face-to-face meeting with President Xi Jinping of China Monday but is unlikely...,https://nypost.com/2022/11/12/what-biden-will-tell-xi-during-his-first-sitdown-with-the-chinese-leader/,nypost.com,en,2022-11-12T15:35:11.000000Z,general,"Diplomatic relations,Negative","Diplomatic relations,Neutral",
474,747e074f-9667-4ffb-869e-3098cd5382d1,Trump touts 'very positive' breakthrough with Xi after slamming China for trade violation,President Donald Trump and Chinese President Xi Jinping spoke over the phone Thursday to discuss the tense trade talks between their two countries.,"NEW You can now listen to Fox News articles!

President Donald Trump spoke with Chinese President Xi Jinping Thursday in a lengthy call amid economic and nation...",https://www.foxnews.com/politics/trump-touts-very-positive-breakthrough-xi-after-slamming-china-trade-violation,foxnews.com,en,2025-06-05T14:58:24.000000Z,,"Foreign economic policy,Negative","Foreign economic policy,Positive",
475,88d7a5e7-d911-49a9-84f3-f3daba482914,Putin congratulates China's Xi on unprecedented third term,"Russian President Vladimir Putin congratulated Chinese  President Xi Jinping on Sunday on securing an unprecedented third term as leader, and said he looked…","This advertisement has not loaded yet, but your article continues below.

Danielle Smith vows not to back away from sovereignty act at party's Alberta AGM

Two ...",https://nationalpost.com/pmn/news-pmn/putin-congratulates-chinas-xi-on-unprecedented-third-term,nationalpost.com,en,2022-10-23T07:44:16.000000Z,general,"Diplomatic relations,Negative","Internal politics,Neutral",
476,cfd04427-5214-42cf-9c04-101b7a964e1a,Xi calls for unity as China enters 'new phase' of COVID policy,BEIJING — Chinese President Xi Jinping called on Saturday for more effort and unity as the country enters a “new phase” in its approach to combating the?...,"This advertisement has not loaded yet, but your article continues below.

Sabrina Maddeaux: Fresh off $100 million Liberal bailout, Sunwing sticking it to passe...",https://nationalpost.com/pmn/health-pmn/xi-calls-for-unity-as-china-enters-new-phase-of-covid-policy-3,nationalpost.com,en,2022-12-31T12:42:30.000000Z,general,"Domestic social policy,Negative","Internal politics,Neutral",
477,db9da859-f08b-4a17-89ae-51aa663f6caa,"In their final meeting, Xi tells Biden he is ""ready to work with a new administration""","Without mentioning President-elect Donald Trump's name, Chinese President Xi Jinping appeared to signal his concern that Trump's protectionist rhetoric on the c...","In their final meeting, China's leader Xi Jinping told U.S. President Biden that his nation was ""ready to work with a new administration,"" as President-elect Do...",https://www.cbsnews.com/news/xi-jinping-biden-their-final-meeting-apec-china-u-s-relations/,cbsnews.com,en,2024-11-16T23:14:20.000000Z,"general,politics","Diplomatic relations,Neutral","Diplomatic relations,Neutral",
478,df9b5f68-f595-4d43-b162-2dc60442daa9,China’s Xi fights fires at home and abroad,"Facing issues at home and abroad, Chinese President Xi Jinping’s apparent approach to the moment is to double down on his hard-line nationalist instincts.","Listen 6 min Share Comment

You’re reading an excerpt from the Today’s WorldView newsletter. Sign up to get the rest free, including news from around the gl...",https://www.washingtonpost.com/world/2023/09/05/xi-jinping-issues-domestic-global-economy-trouble/,washingtonpost.com,en,2023-09-05T04:01:56.000000Z,"general,politics","Internal politics,Negative","Internal politics,Negative",
479,8a4b0884-31a9-4a9c-8fca-8c4e9a978d06,Olympics-Beijing will deliver 'safe and splendid' Games-Chinese President Xi,"BEIJING — The Beijing Olympics, officially opening on Friday, will be streamlined, safe and splendid, Chinese President Xi Jinping said on Thursday.","Article content

BEIJING — The Beijing Olympics, officially opening on Friday, will be streamlined, safe and splendid, Chinese President Xi Jinping said on Th...",https://nationalpost.com/pmn/news-pmn/olympics-beijing-will-deliver-safe-and-splendid-games-chinese-president-xi,nationalpost.com,en,2022-02-03T01:59:41.000000Z,general,"Domestic social policy,Negative","Diplomatic relations,Positive",
480,012f01f1-97a6-4983-a263-d3d304cff64a,"Biden plans talks with China’s Xi soon, casts doubt on Pelosi Taiwan trip","United States President Joe Biden plans to speak with his Chinese counterpart, Xi Jinping, by the end of the month at a moment of simmering tensions between the...","Share this article Whatsapp

Facebook

Twitter

Linkedin Jeff Mason and Trevor Hunnicutt (Reuters) (The Jakarta Post) Joint Base Andrews, Md ● Fri, July 22 20...",https://www.thejakartapost.com/paper/2022/07/21/biden-plans-talks-with-chinas-xi-soon-casts-doubt-on-pelosi-taiwan-trip.html,news.google.com,en,2022-07-21T18:13:32.000000Z,general,"Diplomatic relations,Neutral","Diplomatic relations,Negative",
481,d64bf1d5-f418-4477-83bb-ed010a19ee46,"Observer: No matter who climbs Beijing's ranks, Xi rules","BEIJING (AP) — For decades, Ho Pin made accurate predictions about China’s next leadership line-up — no small feat, given the black-box nature of Beijing?...","This advertisement has not loaded yet, but your article continues below.

Observer: No matter who climbs Beijing's ranks, Xi rules

Article content BEIJING (AP)...",https://nationalpost.com/pmn/news-pmn/observer-no-matter-who-climbs-beijings-ranks-xi-rules,nationalpost.com,en,2022-10-12T06:50:43.000000Z,general,"Internal politics,Negative","Biographic,Negative",
482,fd864d9e-b2a3-44b6-9071-406ad8f163dd,"China will support Russia on security, Xi tells Putin in birthday call",Chinese leader Xi Jinping reiterated his support for Moscow on,"Hong Kong (CNN) Chinese leader Xi Jinping reiterated his support for Moscow on ""sovereignty and security"" matters in a call with counterpart Vladimir Putin on W...",https://www.cnn.com/2022/06/15/asia/china-support-russia-security-xi-birthday-putin-intl-hnk/index.html,cnn.com,en,2022-06-16T02:50:45.000000Z,general,"Diplomatic relations,Neutral","Military policy,Neutral",
